station_id,timestamp,DO,pH,conductivity,turbidity,BOD,nitrate
STN_D,2025-03-12 04:00:00,5.31,7.15,493.14,24.79,12.46,13.47
STN_A,2025-03-12 05:00:00,7.55,7.54,314.34,8.78,3.78,5.56
STN_B,2025-03-12 05:00:00,6.83,7.42,368.49,13.7,6.47,8.29
STN_C,2025-03-12 05:00:00,6.16,7.27,428.04,18.49,8.77,10.52
STN_D,2025-03-12 05:00:00,5.41,7.2,552.01,23.83,12.78,13.43
STN_A,2025-03-12 06:00:00,7.92,7.58,329.04,9.3,4.76,5.9
STN_B,2025-03-12 06:00:00,6.48,7.39,406.05,9.08,5.96,7.11
STN_C,2025-03-12 06:00:00,5.97,7.35,457.16,17.44,8.52,10.19
STN_D,2025-03-12 06:00:00,5.67,7.13,518.01,23.98,12.32,13.21
STN_A,2025-03-12 07:00:00,7.09,7.6,345.61,8.1,4.26,4.36
STN_B,2025-03-12 07:00:00,6.93,7.46,375.13,10.91,7.5,7.25
STN_C,2025-03-12 07:00:00,5.73,7.29,453.47,18.11,9.81,8.45
STN_D,2025-03-12 07:00:00,4.76,7.23,518.09,24.38,10.95,13.14
STN_A,2025-03-12 08:00:00,7.35,7.62,325.61,7.57,4.35,5.69
STN_B,2025-03-12 08:00:00,6.92,7.46,384.14,11.15,5.2,6.31
STN_C,2025-03-12 08:00:00,6.07,7.25,466.44,18.86,9.86,9.94
STN_D,2025-03-12 08:00:00,5.49,7.03,519.12,22.27,12.05,13.76
STN_A,2025-03-12 09:00:00,7.2,7.55,324.12,7.17,3.87,5.73
STN_B,2025-03-12 09:00:00,6.79,7.34,359.21,12.33,5.56,6.91
STN_C,2025-03-12 09:00:00,5.44,7.28,448.57,18.1,8.35,9.85
STN_D,2025-03-12 09:00:00,5.21,7.04,516.78,27.1,10.62,13.13
STN_A,2025-03-12 10:00:00,6.84,7.58,317.31,6.45,3.85,5.23
STN_B,2025-03-12 10:00:00,7.3,7.2,362.03,13.98,4.81,7.03
STN_C,2025-03-12 10:00:00,5.63,7.12,447.44,17.52,9.87,10.82
STN_D,2025-03-12 10:00:00,5.2,7.05,523.9,26.23,12.82,13.24
STN_A,2025-03-12 11:00:00,7.41,7.4,337.12,9.08,3.53,5.16
STN_B,2025-03-12 11:00:00,6.44,7.33,377.73,9.73,5.47,6.88
STN_C,2025-03-12 11:00:00,5.48,7.08,465.94,17.86,10.75,10.15
STN_D,2025-03-12 11:00:00,5.26,7.03,510.1,25.41,13.06,12.97
STN_A,2025-03-12 12:00:00,6.95,7.44,318.55,7.95,3.22,5.01
STN_B,2025-03-12 12:00:00,6.42,7.34,382.78,13.11,6.18,7.03
STN_C,2025-03-12 12:00:00,5.74,7.13,446.47,18.72,8.99,9.85
STN_D,2025-03-12 12:00:00,4.87,7.03,503.47,25.52,13.5,12.43
STN_A,2025-03-12 13:00:00,6.54,7.62,307.69,9.95,3.84,5.06
STN_B,2025-03-12 13:00:00,6.05,7.33,356.32,12.3,5.7,5.9
STN_C,2025-03-12 13:00:00,5.73,6.92,482.25,18.94,7.93,10.82
STN_D,2025-03-12 13:00:00,4.46,6.94,493.0,23.72,11.42,13.51
STN_A,2025-03-12 14:00:00,6.92,7.27,324.08,5.26,4.24,6.32
STN_B,2025-03-12 14:00:00,5.43,7.19,390.93,13.29,5.27,7.9
STN_C,2025-03-12 14:00:00,5.02,7.2,457.05,19.93,9.32,10.41
STN_D,2025-03-12 14:00:00,4.78,7.06,519.53,23.67,11.96,12.62
STN_A,2025-03-12 15:00:00,6.28,7.48,329.36,8.88,4.88,5.39
STN_B,2025-03-12 15:00:00,6.42,7.08,365.05,10.97,4.92,7.09
STN_C,2025-03-12 15:00:00,5.21,7.21,463.57,17.26,9.41,8.92
STN_D,2025-03-12 15:00:00,4.51,6.95,506.49,24.72,11.46,12.46
STN_A,2025-03-12 16:00:00,6.59,7.41,327.67,7.36,3.49,4.77
STN_B,2025-03-12 16:00:00,5.72,7.16,395.82,11.71,6.63,6.18
STN_C,2025-03-12 16:00:00,4.88,7.1,463.12,16.21,9.26,10.22
STN_D,2025-03-12 16:00:00,4.17,6.96,496.31,23.63,12.5,13.04
STN_A,2025-03-12 17:00:00,6.36,7.31,328.07,8.89,4.65,5.09
STN_B,2025-03-12 17:00:00,5.62,7.18,364.16,11.41,5.53,7.98
STN_C,2025-03-12 17:00:00,4.72,7.1,446.0,17.71,9.34,9.17
STN_D,2025-03-12 17:00:00,4.09,6.82,514.31,23.65,13.07,12.67
STN_A,2025-03-12 18:00:00,5.6,7.29,332.13,10.46,3.83,4.71
STN_B,2025-03-12 18:00:00,5.71,7.25,363.08,11.65,5.98,7.04
STN_C,2025-03-12 18:00:00,4.97,6.94,455.1,17.95,8.98,9.37
STN_D,2025-03-12 18:00:00,4.51,6.84,544.26,23.25,12.63,11.87
STN_A,2025-03-12 19:00:00,5.66,7.27,286.12,9.11,4.0,5.86
STN_B,2025-03-12 19:00:00,5.68,7.24,375.99,10.7,5.69,6.29
STN_C,2025-03-12 19:00:00,5.15,6.99,448.51,22.25,8.69,10.2
STN_D,2025-03-12 19:00:00,4.32,7.01,523.59,24.61,13.85,12.5
STN_A,2025-03-12 20:00:00,6.32,7.4,307.74,9.16,3.63,5.62
STN_B,2025-03-12 20:00:00,6.08,7.22,365.01,11.43,6.0,7.55
STN_C,2025-03-12 20:00:00,5.18,7.07,455.26,19.28,8.85,10.11
STN_D,2025-03-12 20:00:00,4.39,6.89,535.19,26.5,12.98,12.56
STN_A,2025-03-12 21:00:00,6.57,7.43,342.56,5.75,4.01,4.9
STN_B,2025-03-12 21:00:00,6.34,7.07,364.3,14.16,5.64,6.23
STN_C,2025-03-12 21:00:00,5.61,6.93,465.35,15.67,7.86,10.13
STN_D,2025-03-12 21:00:00,4.21,6.97,547.05,24.78,13.32,13.21
STN_A,2025-03-12 22:00:00,6.85,7.18,329.56,8.74,3.73,6.15
STN_B,2025-03-12 22:00:00,5.82,7.14,391.74,9.88,6.08,7.82
STN_C,2025-03-12 22:00:00,5.41,7.04,444.75,19.91,8.04,10.48
STN_D,2025-03-12 22:00:00,5.22,7.01,516.44,24.77,11.63,12.62
STN_A,2025-03-12 23:00:00,6.72,7.44,344.18,5.08,2.06,5.99
STN_B,2025-03-12 23:00:00,6.1,7.3,387.53,11.73,7.59,7.31
STN_C,2025-03-12 23:00:00,5.25,7.06,447.86,16.85,10.37,10.09
STN_D,2025-03-12 23:00:00,4.33,7.02,541.6,26.6,11.41,12.35
STN_A,2025-03-13 00:00:00,7.24,7.28,325.58,7.16,5.06,4.38
STN_B,2025-03-13 00:00:00,5.97,7.36,391.95,14.05,6.39,7.22
STN_C,2025-03-13 00:00:00,5.83,7.0,436.82,16.08,6.86,10.52
STN_D,2025-03-13 00:00:00,5.24,7.06,525.71,25.14,12.06,14.03
STN_A,2025-03-13 01:00:00,7.41,7.39,336.64,9.86,4.53,5.25
STN_B,2025-03-13 01:00:00,6.45,7.22,356.45,13.19,5.13,6.18
STN_C,2025-03-13 01:00:00,5.02,7.1,455.63,18.69,9.69,9.78
STN_D,2025-03-13 01:00:00,4.97,7.11,526.97,24.14,12.25,11.82
STN_A,2025-03-13 02:00:00,7.06,7.41,342.79,6.55,4.11,4.75
STN_B,2025-03-13 02:00:00,6.29,7.39,373.74,14.79,4.43,7.39
STN_C,2025-03-13 02:00:00,5.74,7.16,454.54,19.51,9.22,10.61
STN_D,2025-03-13 02:00:00,5.08,6.98,518.67,26.74,11.68,12.36
STN_A,2025-03-13 03:00:00,7.35,7.51,308.45,7.66,3.87,5.02
STN_B,2025-03-13 03:00:00,6.76,7.35,390.49,11.21,7.34,8.02
STN_C,2025-03-13 03:00:00,5.61,7.08,464.68,18.4,9.45,9.62
STN_D,2025-03-13 03:00:00,5.13,7.05,524.57,23.14,11.93,12.26
STN_A,2025-03-13 04:00:00,7.09,7.49,327.62,8.9,4.62,4.12
STN_B,2025-03-13 04:00:00,7.02,7.35,371.43,12.41,5.74,7.23
STN_C,2025-03-13 04:00:00,6.11,7.14,447.26,17.78,9.78,9.73
STN_D,2025-03-13 04:00:00,5.09,7.02,506.37,22.98,11.45,13.97
STN_A,2025-03-13 05:00:00,7.5,7.61,305.76,5.09,4.26,6.12
STN_B,2025-03-13 05:00:00,6.55,7.42,356.47,12.05,5.91,5.75
STN_C,2025-03-13 05:00:00,5.68,7.12,426.31,16.92,9.42,9.63
STN_D,2025-03-13 05:00:00,5.64,7.08,524.9,25.76,13.24,12.58
STN_A,2025-03-13 06:00:00,7.44,7.43,345.84,6.45,4.32,5.95
STN_B,2025-03-13 06:00:00,6.35,7.46,365.12,15.5,4.5,6.1
STN_C,2025-03-13 06:00:00,5.67,7.12,457.82,20.71,9.93,10.15
STN_D,2025-03-13 06:00:00,5.31,7.06,525.88,24.7,12.16,12.57
STN_A,2025-03-13 07:00:00,6.93,7.51,320.06,7.12,3.4,5.34
STN_B,2025-03-13 07:00:00,6.83,7.56,400.72,10.22,5.86,6.19
STN_C,2025-03-13 07:00:00,5.44,7.38,472.21,17.06,10.0,10.84
STN_D,2025-03-13 07:00:00,4.72,7.17,512.63,25.58,14.42,13.96
STN_A,2025-03-13 08:00:00,7.2,7.61,291.18,8.76,4.43,5.43
STN_B,2025-03-13 08:00:00,6.49,7.43,392.85,8.52,5.76,6.47
STN_C,2025-03-13 08:00:00,6.14,7.31,440.83,16.38,9.1,9.32
STN_D,2025-03-13 08:00:00,5.17,7.07,528.71,25.48,12.14,13.99
STN_A,2025-03-13 09:00:00,7.24,7.45,315.58,6.86,3.19,4.17
STN_B,2025-03-13 09:00:00,6.9,7.32,384.75,11.56,5.98,7.7
STN_C,2025-03-13 09:00:00,5.91,7.11,441.55,19.3,9.39,10.56
STN_D,2025-03-13 09:00:00,5.09,6.97,527.61,25.39,12.23,12.18
STN_A,2025-03-13 10:00:00,6.87,7.38,326.0,8.66,3.97,5.59
STN_B,2025-03-13 10:00:00,6.9,7.39,390.07,11.2,5.43,7.61
STN_C,2025-03-13 10:00:00,5.5,7.21,475.8,18.99,8.94,9.2
STN_D,2025-03-13 10:00:00,5.11,7.14,517.32,26.54,12.3,13.18
STN_A,2025-03-13 11:00:00,6.84,7.32,313.63,7.36,4.47,5.0
STN_B,2025-03-13 11:00:00,6.66,7.36,372.44,10.78,5.52,7.1
STN_C,2025-03-13 11:00:00,5.52,7.05,465.11,18.24,9.23,9.51
STN_D,2025-03-13 11:00:00,4.62,7.02,489.58,26.18,11.44,12.85
STN_A,2025-03-13 12:00:00,6.93,7.39,302.48,10.27,2.78,3.66
STN_B,2025-03-13 12:00:00,6.47,7.19,398.8,12.57,6.23,6.67
STN_C,2025-03-13 12:00:00,5.26,7.08,436.85,19.82,8.41,10.31
STN_D,2025-03-13 12:00:00,5.11,6.94,525.66,23.67,11.87,12.73
STN_A,2025-03-13 13:00:00,6.47,7.39,301.79,9.4,3.14,4.25
STN_B,2025-03-13 13:00:00,6.0,7.25,385.34,12.13,4.7,7.6
STN_C,2025-03-13 13:00:00,5.29,7.1,483.04,19.94,9.17,9.18
STN_D,2025-03-13 13:00:00,4.27,7.07,513.98,24.75,11.09,13.27
STN_A,2025-03-13 14:00:00,6.9,7.48,313.28,8.97,3.93,5.53
STN_B,2025-03-13 14:00:00,5.95,7.19,399.81,12.15,5.72,7.11
STN_C,2025-03-13 14:00:00,5.03,7.09,447.06,16.81,10.91,9.4
STN_D,2025-03-13 14:00:00,4.66,6.96,504.62,24.5,10.93,14.25
STN_A,2025-03-13 15:00:00,6.37,7.32,349.18,6.77,5.04,5.36
STN_B,2025-03-13 15:00:00,5.26,7.2,386.55,12.06,6.04,6.64
STN_C,2025-03-13 15:00:00,4.94,7.01,479.42,16.64,8.62,10.02
STN_D,2025-03-13 15:00:00,4.01,6.97,500.68,23.37,11.1,12.02
STN_A,2025-03-13 16:00:00,6.75,7.36,333.84,9.25,3.87,4.99
STN_B,2025-03-13 16:00:00,6.08,7.35,361.13,15.78,4.95,6.73
STN_C,2025-03-13 16:00:00,5.09,7.03,479.46,19.52,9.33,10.63
STN_D,2025-03-13 16:00:00,4.48,6.86,527.29,25.11,11.33,13.76
STN_A,2025-03-13 17:00:00,6.3,7.22,305.56,8.81,4.84,5.29
STN_B,2025-03-13 17:00:00,5.87,7.14,381.4,11.51,5.85,6.94
STN_C,2025-03-13 17:00:00,4.82,7.07,434.87,16.06,8.38,10.53
STN_D,2025-03-13 17:00:00,4.42,6.76,528.96,24.93,11.67,12.86
STN_A,2025-03-13 18:00:00,5.9,7.32,300.99,7.48,3.72,5.47
STN_B,2025-03-13 18:00:00,5.72,7.26,362.07,11.84,6.43,7.75
STN_C,2025-03-13 18:00:00,4.66,6.94,457.58,20.42,9.23,9.34
STN_D,2025-03-13 18:00:00,3.98,6.91,525.37,24.67,11.14,13.66
STN_A,2025-03-13 19:00:00,6.22,7.35,293.41,9.8,3.45,5.81
STN_B,2025-03-13 19:00:00,5.9,7.09,383.69,14.49,5.52,8.0
STN_C,2025-03-13 19:00:00,5.14,7.11,452.4,17.82,10.47,10.44
STN_D,2025-03-13 19:00:00,4.25,6.94,511.53,25.16,12.96,12.91
STN_A,2025-03-13 20:00:00,6.11,7.24,321.11,6.79,2.86,4.28
STN_B,2025-03-13 20:00:00,6.12,7.2,380.87,10.55,5.54,6.63
STN_C,2025-03-13 20:00:00,4.99,6.88,466.35,17.98,9.16,10.55
STN_D,2025-03-13 20:00:00,4.62,6.87,529.07,25.89,12.25,13.64
STN_A,2025-03-13 21:00:00,6.69,7.39,340.48,8.04,4.05,5.49
STN_B,2025-03-13 21:00:00,5.79,7.27,371.6,8.58,6.48,6.07
STN_C,2025-03-13 21:00:00,4.94,7.1,462.48,19.76,7.39,10.18
STN_D,2025-03-13 21:00:00,4.37,7.01,542.15,23.04,12.01,13.5
STN_A,2025-03-13 22:00:00,6.45,7.49,313.98,7.55,3.14,5.09
STN_B,2025-03-13 22:00:00,5.05,7.23,399.04,9.91,4.71,7.67
STN_C,2025-03-13 22:00:00,5.63,6.94,475.99,18.65,9.84,9.53
STN_D,2025-03-13 22:00:00,5.0,6.93,515.32,25.72,11.69,12.09
STN_A,2025-03-13 23:00:00,6.71,7.35,308.48,9.86,5.91,4.45
STN_B,2025-03-13 23:00:00,6.13,7.24,414.33,12.74,6.74,7.71
STN_C,2025-03-13 23:00:00,5.41,7.06,472.78,19.17,8.32,9.57
STN_D,2025-03-13 23:00:00,4.55,7.07,542.1,28.23,11.43,13.08
STN_A,2025-03-14 00:00:00,6.68,7.39,333.95,7.93,5.05,4.69
STN_B,2025-03-14 00:00:00,6.42,7.26,352.44,10.47,6.1,8.15
STN_C,2025-03-14 00:00:00,5.36,7.09,457.35,17.1,8.61,10.04
STN_D,2025-03-14 00:00:00,4.67,6.86,510.25,25.92,12.52,13.8
STN_A,2025-03-14 01:00:00,7.31,7.35,308.82,6.95,3.88,4.63
STN_B,2025-03-14 01:00:00,6.28,7.26,391.77,10.58,5.2,7.31
STN_C,2025-03-14 01:00:00,5.85,7.11,463.03,19.19,10.52,10.44
STN_D,2025-03-14 01:00:00,5.44,7.03,540.99,27.13,11.89,12.59
STN_A,2025-03-14 02:00:00,6.9,7.48,302.75,7.32,4.96,5.4
STN_B,2025-03-14 02:00:00,5.74,7.24,412.38,13.77,5.53,6.11
STN_C,2025-03-14 02:00:00,5.37,7.19,479.65,20.87,7.74,9.82
STN_D,2025-03-14 02:00:00,4.79,7.06,500.03,24.18,11.31,13.31
STN_A,2025-03-14 03:00:00,7.0,7.44,327.66,10.46,5.69,5.27
STN_B,2025-03-14 03:00:00,6.53,7.47,397.51,13.32,4.73,7.72
STN_C,2025-03-14 03:00:00,5.96,7.1,439.92,18.87,6.99,9.92
STN_D,2025-03-14 03:00:00,4.96,7.01,513.14,22.78,12.84,11.72
STN_A,2025-03-14 04:00:00,7.28,7.42,349.75,8.03,2.3,5.33
STN_B,2025-03-14 04:00:00,6.3,7.46,389.26,14.21,6.15,7.49
STN_C,2025-03-14 04:00:00,5.94,7.14,465.98,16.15,8.97,9.66
STN_D,2025-03-14 04:00:00,5.48,7.01,513.87,25.06,13.19,12.68
STN_A,2025-03-14 05:00:00,7.16,7.39,305.25,8.62,4.02,5.03
STN_B,2025-03-14 05:00:00,7.2,7.26,414.76,13.76,5.74,7.23
STN_C,2025-03-14 05:00:00,5.78,7.22,482.24,17.03,8.81,9.54
STN_D,2025-03-14 05:00:00,5.1,7.06,503.57,24.6,12.04,12.76
STN_A,2025-03-14 06:00:00,6.61,7.48,319.29,10.84,4.02,5.56
STN_B,2025-03-14 06:00:00,6.57,7.5,365.83,12.75,6.67,7.41
STN_C,2025-03-14 06:00:00,6.65,7.15,471.2,19.73,9.04,11.1
STN_D,2025-03-14 06:00:00,5.25,7.1,519.91,23.09,12.61,13.36
STN_A,2025-03-14 07:00:00,7.25,7.63,313.44,5.4,5.52,5.6
STN_B,2025-03-14 07:00:00,6.87,7.37,385.13,10.11,5.82,6.45
STN_C,2025-03-14 07:00:00,6.06,7.27,434.28,19.08,9.16,10.41
STN_D,2025-03-14 07:00:00,5.21,7.15,509.56,22.47,10.83,12.69
STN_A,2025-03-14 08:00:00,6.74,7.61,318.75,9.37,4.63,5.0
STN_B,2025-03-14 08:00:00,7.69,7.62,400.87,10.64,7.14,5.95
STN_C,2025-03-14 08:00:00,6.35,6.98,445.21,19.81,9.3,9.11
STN_D,2025-03-14 08:00:00,5.28,7.11,523.07,24.38,12.68,13.68
STN_A,2025-03-14 09:00:00,7.1,7.59,317.65,7.26,5.08,5.79
STN_B,2025-03-14 09:00:00,6.36,7.3,406.46,11.84,6.0,6.84
STN_C,2025-03-14 09:00:00,6.25,7.34,451.04,21.62,8.55,9.83
STN_D,2025-03-14 09:00:00,5.35,7.0,529.9,24.22,10.76,11.95
STN_A,2025-03-14 10:00:00,6.95,7.48,299.58,8.26,4.14,4.89
STN_B,2025-03-14 10:00:00,6.17,7.36,377.86,13.47,4.96,7.06
STN_C,2025-03-14 10:00:00,5.36,7.13,433.57,16.62,8.99,9.66
STN_D,2025-03-14 10:00:00,5.48,7.14,532.07,26.17,12.1,13.78
STN_A,2025-03-14 11:00:00,6.84,7.59,305.86,6.3,2.88,4.26
STN_B,2025-03-14 11:00:00,5.83,7.34,392.8,12.05,4.89,6.71
STN_C,2025-03-14 11:00:00,5.88,7.09,438.02,15.72,8.66,9.57
STN_D,2025-03-14 11:00:00,4.9,7.06,515.76,25.27,12.37,12.26
STN_A,2025-03-14 12:00:00,7.36,7.33,327.74,6.29,4.08,5.08
STN_B,2025-03-14 12:00:00,6.69,7.27,399.49,12.43,7.48,5.93
STN_C,2025-03-14 12:00:00,5.64,6.88,449.12,19.52,10.15,10.44
STN_D,2025-03-14 12:00:00,4.71,7.04,557.74,25.11,12.76,12.74
STN_A,2025-03-14 13:00:00,6.98,7.44,310.84,9.16,4.65,5.44
STN_B,2025-03-14 13:00:00,6.05,7.37,365.97,12.01,6.08,7.7
STN_C,2025-03-14 13:00:00,5.07,7.09,442.61,18.16,9.31,9.23
STN_D,2025-03-14 13:00:00,5.04,7.0,507.11,24.48,13.19,13.24
STN_A,2025-03-14 14:00:00,6.25,7.28,329.36,9.11,4.28,4.82
STN_B,2025-03-14 14:00:00,6.19,7.22,367.17,14.37,6.38,6.52
STN_C,2025-03-14 14:00:00,5.28,7.04,444.74,18.34,8.25,10.52
STN_D,2025-03-14 14:00:00,4.54,6.81,516.57,24.07,9.6,12.9
STN_A,2025-03-14 15:00:00,6.75,7.31,330.61,8.0,3.63,4.55
STN_B,2025-03-14 15:00:00,5.45,7.3,390.95,11.57,4.37,7.28
STN_C,2025-03-14 15:00:00,4.87,7.03,426.87,18.13,8.89,8.55
STN_D,2025-03-14 15:00:00,4.92,6.9,516.1,25.79,11.95,13.21
STN_A,2025-03-14 16:00:00,6.01,7.29,291.35,7.63,5.15,4.09
STN_B,2025-03-14 16:00:00,5.65,7.03,380.11,12.69,6.3,6.63
STN_C,2025-03-14 16:00:00,4.42,6.91,468.84,19.31,8.92,10.09
STN_D,2025-03-14 16:00:00,4.05,7.01,509.2,25.65,10.93,12.88
STN_A,2025-03-14 17:00:00,6.68,7.22,331.23,6.37,3.27,4.99
STN_B,2025-03-14 17:00:00,6.0,7.17,389.27,13.71,5.37,6.08
STN_C,2025-03-14 17:00:00,4.9,7.1,437.8,19.51,8.78,11.04
STN_D,2025-03-14 17:00:00,4.98,6.98,495.29,21.39,12.04,13.53
STN_A,2025-03-14 18:00:00,6.44,7.23,297.7,9.38,5.48,4.59
STN_B,2025-03-14 18:00:00,5.94,7.4,377.14,11.74,6.44,6.82
STN_C,2025-03-14 18:00:00,5.39,6.96,449.52,15.83,8.8,9.39
STN_D,2025-03-14 18:00:00,4.39,6.76,534.69,23.68,13.42,13.81
STN_A,2025-03-14 19:00:00,6.47,7.17,310.57,6.65,3.37,5.94
STN_B,2025-03-14 19:00:00,5.66,7.14,368.77,11.19,6.42,6.01
STN_C,2025-03-14 19:00:00,5.04,7.03,423.96,15.86,8.95,10.85
STN_D,2025-03-14 19:00:00,4.67,6.84,541.13,24.51,11.73,13.05
STN_A,2025-03-14 20:00:00,6.61,7.25,314.02,6.12,4.27,5.55
STN_B,2025-03-14 20:00:00,6.05,7.09,374.25,13.86,6.17,7.01
STN_C,2025-03-14 20:00:00,5.06,7.05,454.28,17.13,9.69,9.27
STN_D,2025-03-14 20:00:00,4.75,6.83,528.21,24.74,11.61,13.8
STN_A,2025-03-14 21:00:00,6.66,7.31,346.17,9.46,3.34,3.63
STN_B,2025-03-14 21:00:00,5.87,7.33,389.15,14.35,5.51,6.92
STN_C,2025-03-14 21:00:00,5.11,7.04,461.5,20.44,10.46,10.99
STN_D,2025-03-14 21:00:00,4.64,6.89,523.38,25.97,12.1,12.44
STN_A,2025-03-14 22:00:00,6.4,7.41,316.29,8.02,3.93,4.45
STN_B,2025-03-14 22:00:00,5.89,7.2,369.61,10.4,5.91,7.36
STN_C,2025-03-14 22:00:00,5.57,6.93,474.08,18.43,8.09,9.75
STN_D,2025-03-14 22:00:00,3.97,6.81,545.81,23.94,12.42,12.92
STN_A,2025-03-14 23:00:00,6.66,7.39,288.73,9.97,3.91,4.68
STN_B,2025-03-14 23:00:00,6.2,7.2,383.11,11.74,6.56,6.86
STN_C,2025-03-14 23:00:00,5.05,7.09,445.93,15.26,9.15,9.66
STN_D,2025-03-14 23:00:00,4.76,6.89,501.89,26.76,12.66,12.98
STN_A,2025-03-15 00:00:00,6.92,7.45,319.83,6.17,4.23,5.59
STN_B,2025-03-15 00:00:00,6.36,7.29,388.47,11.65,6.82,7.8
STN_C,2025-03-15 00:00:00,5.1,7.18,483.55,18.78,9.77,9.6
STN_D,2025-03-15 00:00:00,4.64,6.97,513.95,23.02,11.85,13.49
STN_A,2025-03-15 01:00:00,6.53,7.43,322.21,7.53,4.38,5.23
STN_B,2025-03-15 01:00:00,6.2,7.4,388.4,14.35,5.93,6.79
STN_C,2025-03-15 01:00:00,5.55,7.21,447.76,17.85,10.56,9.18
STN_D,2025-03-15 01:00:00,5.02,7.01,516.23,23.56,11.46,12.74
STN_A,2025-03-15 02:00:00,7.18,7.5,293.3,6.18,4.42,5.37
STN_B,2025-03-15 02:00:00,6.0,7.41,379.78,13.11,5.3,6.15
STN_C,2025-03-15 02:00:00,5.64,7.11,445.18,17.4,10.34,8.97
STN_D,2025-03-15 02:00:00,4.78,7.0,520.35,26.05,12.68,13.63
STN_A,2025-03-15 03:00:00,7.28,7.32,295.02,9.71,4.85,5.37
STN_B,2025-03-15 03:00:00,6.29,7.33,374.0,10.45,6.19,8.28
STN_C,2025-03-15 03:00:00,5.69,7.26,436.71,15.68,9.78,9.85
STN_D,2025-03-15 03:00:00,5.52,7.17,515.81,27.0,11.28,12.45
STN_A,2025-03-15 04:00:00,7.54,7.35,319.96,9.86,5.04,4.73
STN_B,2025-03-15 04:00:00,6.92,7.28,369.97,12.33,6.29,6.36
STN_C,2025-03-15 04:00:00,6.48,7.02,450.8,18.28,7.59,10.78
STN_D,2025-03-15 04:00:00,5.0,7.08,524.91,22.8,11.13,13.92
STN_A,2025-03-15 05:00:00,7.25,7.27,315.46,7.93,4.16,3.78
STN_B,2025-03-15 05:00:00,6.66,7.31,383.3,12.74,6.3,7.83
STN_C,2025-03-15 05:00:00,6.62,7.09,444.25,19.1,8.88,8.35
STN_D,2025-03-15 05:00:00,5.21,7.18,499.06,25.31,10.46,13.51
STN_A,2025-03-15 06:00:00,7.36,7.44,313.71,5.74,4.79,4.5
STN_B,2025-03-15 06:00:00,6.83,7.31,412.96,14.32,7.64,8.3
STN_C,2025-03-15 06:00:00,5.79,7.11,480.38,17.77,9.65,9.61
STN_D,2025-03-15 06:00:00,5.1,7.15,490.44,26.16,12.4,12.67
STN_A,2025-03-15 07:00:00,7.27,7.49,323.54,9.02,3.33,6.6
STN_B,2025-03-15 07:00:00,6.6,7.37,409.15,9.24,7.53,7.04
STN_C,2025-03-15 07:00:00,5.81,7.09,430.95,17.47,9.21,10.36
STN_D,2025-03-15 07:00:00,5.35,7.04,540.08,28.99,13.18,12.77
STN_A,2025-03-15 08:00:00,7.37,7.51,344.04,7.48,3.21,5.66
STN_B,2025-03-15 08:00:00,6.74,7.28,390.57,14.74,5.43,6.45
STN_C,2025-03-15 08:00:00,5.92,7.22,448.86,19.68,9.19,10.59
STN_D,2025-03-15 08:00:00,5.0,6.97,514.88,22.96,12.31,11.77
STN_A,2025-03-15 09:00:00,7.0,7.43,304.28,7.52,3.99,5.74
STN_B,2025-03-15 09:00:00,6.22,7.38,388.32,11.95,5.58,6.3
STN_C,2025-03-15 09:00:00,6.41,7.16,445.25,21.16,9.16,11.51
STN_D,2025-03-15 09:00:00,4.71,7.03,499.43,24.8,11.88,12.71
STN_A,2025-03-15 10:00:00,7.05,7.4,318.33,6.85,5.14,4.32
STN_B,2025-03-15 10:00:00,6.5,7.24,367.46,10.89,5.88,7.09
STN_C,2025-03-15 10:00:00,5.4,7.1,435.11,16.43,9.89,9.15
STN_D,2025-03-15 10:00:00,5.05,7.17,538.07,25.62,11.97,13.42
STN_A,2025-03-15 11:00:00,7.02,7.52,317.98,9.48,3.72,6.12
STN_B,2025-03-15 11:00:00,6.26,7.18,381.15,13.13,7.28,6.38
STN_C,2025-03-15 11:00:00,5.09,7.15,456.97,15.86,8.72,9.81
STN_D,2025-03-15 11:00:00,5.16,6.97,513.45,25.15,10.88,14.12
STN_A,2025-03-15 12:00:00,7.06,7.32,303.22,6.42,4.45,4.37
STN_B,2025-03-15 12:00:00,6.11,7.15,388.1,12.85,5.83,7.1
STN_C,2025-03-15 12:00:00,5.72,7.09,461.69,16.23,9.28,10.1
STN_D,2025-03-15 12:00:00,5.14,6.98,518.52,24.14,13.17,11.57
STN_A,2025-03-15 13:00:00,6.8,7.35,317.23,7.49,3.94,5.27
STN_B,2025-03-15 13:00:00,5.81,7.26,385.24,10.55,6.38,7.2
STN_C,2025-03-15 13:00:00,5.11,6.96,437.8,18.18,8.92,10.82
STN_D,2025-03-15 13:00:00,4.54,6.88,529.84,23.51,11.35,12.51
STN_A,2025-03-15 14:00:00,5.63,7.37,334.08,9.35,5.49,5.88
STN_B,2025-03-15 14:00:00,5.83,7.32,378.51,11.34,5.37,6.82
STN_C,2025-03-15 14:00:00,5.33,7.16,460.91,16.82,8.14,10.32
STN_D,2025-03-15 14:00:00,4.8,7.03,515.95,25.68,12.66,12.17
STN_A,2025-03-15 15:00:00,6.51,7.38,327.63,7.86,6.07,6.14
STN_B,2025-03-15 15:00:00,5.83,7.19,390.48,11.89,7.0,6.22
STN_C,2025-03-15 15:00:00,5.05,7.06,465.03,15.76,8.22,8.97
